Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
the Virgin Mary	GPE	woman who would take off the Archbishop of Canterbury or the Virgin Mary, if she had the opportunity; and there was	226	Virgin Mary's, 1136 Commercial Dr, Vancouver, BC, V5L 3X2, CAN	POI	Clothing Store	1136 Commercial Dr	Commercial	1136	Vancouver	Greater Vancouver	British Columbia	Canada	CAN	-123.06922899999995	49.27431800000005	92.13	
Carlingford	GPE	have said, and dressing as nobody else dressed in Carlingford, and becoming the great lady of the town,	228	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Richmond	GPE	, especially Lydia, who was afterwards married to young Richmond, Sir John's eldest son; and they were	228	Richmond, CA, USA	Locality	City				Richmond	Contra Costa County	California	United States	USA	-122.34292999999997	37.93784000000005	100	
Carlingford	GPE	Meantime the tide of public opinion ran very high in Carlingford against Mr Cavendish, who had been so popular a	234	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	, or the sudden appearance of a rival entertainer in Carlingford with superior powers: though the last was but a	236	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Providence	GPE	kind of way to have provided against it. But Providence, which had always taken care of her, as	236	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Cavendish	GPE	"shoulder on its early favourite. ""I never imagined Cavendish was such a fool,"" Mr Centum said,"	239	Cavendish, Victoria, AUS	Locality	City				Cavendish		Victoria	Australia	AUS	142.04097000000002	-37.52739999999994	100	
Providence	GPE	courage, Miss Marjoribanks was rather grateful than otherwise to Providence, which had brought the necessary trial upon her in	240	Providence, RI, USA	Locality	City				Providence	Providence County	Rhode Island	United States	USA	-71.41197999999997	41.82388000000003	100	
Carlingford	GPE	had taken. The Doctor knew all about everybody in Carlingford, and he had never been an enthusiast in favour	241	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
India	GPE	I am! And then to look at all her India muslins; but I knew it would be different as	244	India	Locality	Country							India	IND	79.44332654800007	23.379379735000043	100	
Carlingford	GPE	you the young lady as is most thought upon in Carlingford, and as different from that brazen-faced thing	263	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	—a practice which was received with such enthusiasm in Carlingford, where the gardens were so pretty. She put	264	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	garden gate. If it had been anybody else in Carlingford, Lucilla would have led her back again to the	264	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	be; for such apparitions were not too plentiful in Carlingford; and it did not seem in reason that an	267	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	suppose he will have to be a great deal in Carlingford, and I should like him to form a good	268	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	n't know such nice people anywhere as there are in Carlingford. Some people are never pleased with their neighbours,	271	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	same time it was equally true; for everybody in Carlingford was aware of the grand object of Miss Marjoribanks's	281	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	occurred which at a later period awoke much excitement in Carlingford, and had no small influence upon the future fate	284	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	The arrival of Mr Archdeacon Beverley in Carlingford was, for many reasons, an event of importance	289	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	"after that, what have we to show him in Carlingford, Lucilla?"" As for Miss Marjoribanks, she"	289	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	do. It was the custom of good society in Carlingford to give a respectful assent, for example, to	290	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	A great many people in Carlingford were at that moment occupied by the same wonders and	291	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	, which was a state of mind largely prevalent in Carlingford. But that was not in the least Mr Beverley	293	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	caught a glimpse of the first day I was in Carlingford. Perhaps it was in the morning after I arrived	307	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	"""Everybody is nice in Carlingford,"" said Miss Marjoribanks; ""some people are"	308	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	Beverley was speaking had ever been received in society in Carlingford, then it would be a dreadful blow to the	315	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
